flowKey,minFiat,meanFiat,maxFiat,stdFiat,minBiat,meanBiat,maxBiat,stdBiat,minFpkt,meanFpkt,maxFpkt,stdFpkt,minBpkt,meanBpkt,maxBpkt,stdBpkt,protocol,duration,hasRTCP,fPackets,fBytes,bPackets,bBytes,label
"TCP: 172.16.105.71:65089,175.27.0.70:8081",111,13149.666666666666,38512,17936.25323812703,0,0,0,0,0,310.75,1243,538.2347884520286,0,0,0,0,6,39449,0,4,1243,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64556",22,36652,109667,51629.498512639715,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,109956,0,4,1131,1,0,No Label
"TCP: 114.222.112.94:80,172.16.105.71:57070",295,15048,25740,10777.470235016503,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,45144,0,4,286,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57124",16,13169,39273,18458.499632057494,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,39507,0,4,517,1,0,No Label
"TCP: 109.244.249.110:8015,172.16.105.71:56842",76,30983.666666666668,92708,43645.71047524474,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,92951,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56426",63,358417.3333333333,1009167,460936.72300387995,0,0,0,0,0,0,0,0,0,0,0,0,6,1075252,0,4,0,1,0,No Label
"TCP: 172.16.105.71:65236,175.27.203.138:8006",102,307791.5,615481,307689.5,15334755,15334755,15334755,0,0,0,0,0,0,0,0,0,6,15950147,0,3,0,2,0,No Label
"TCP: 172.16.105.71:65129,175.27.0.70:8081",31,19339.333333333332,57903,27268.63879176142,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,58018,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64569",63,12432.333333333334,37121,17457.535552177906,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,37297,0,4,1424,1,0,No Label
"TCP: 117.62.243.198:80,172.16.105.71:57072",324,14790.666666666666,25521,10620.49409815235,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,44372,0,4,286,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57217",6,11449,34253,16124.897787789747,0,0,0,0,0,378.75,1424,604.6178028308462,0,0,0,0,6,34347,0,4,1515,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55568",20,21631,64771,30504.604909204554,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,64893,0,4,1360,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:57050",20,11362.666666666666,33942,15966.05836001972,0,0,0,0,0,92.25,369,159.78168699822893,0,0,0,0,6,34088,0,4,369,1,0,No Label
"TCP: 106.55.130.33:443,172.16.105.71:57393",9,102,195,93,9863,9863,9863,0,468,969.3333333333334,1440,397.40938869410496,0,182,364,182,6,30759,0,3,2908,2,364,No Label
"TCP: 109.244.244.154:8009,172.16.105.71:57114",1004227,3757557.5,8009275,2682716.3049817155,0,0,0,0,0,0,0,0,0,0,0,0,6,15030230,0,5,0,0,0,No Label
"TCP: 172.16.105.71:56398,180.109.156.154:443",956,12841,24726,11885,47739,47739,47739,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,72396,0,3,184,2,0,No Label
"TCP: 172.16.105.71:56453,175.27.203.138:8007",64,13517.333333333334,40331,18960.16354242641,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,40552,0,4,312,1,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:65202",24,37673.333333333336,101270,45222.680219357,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,113020,0,4,517,1,0,No Label
"TCP: 180.109.159.65:8000,192.168.190.253:55511",47,19196.666666666668,57375,26996.203589064557,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,57590,0,4,312,1,0,No Label
"TCP: 114.221.151.184:443,172.16.105.71:65068",1114,18264.5,35415,17150.5,28925,28925,28925,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,64295,0,3,184,2,0,No Label
"UDP: 109.244.129.104:443,192.168.190.253:64087",0,0,0,0,0,0.3333333333333333,1,0.4714045207910317,1350,1350,1350,0,28,1019.5,1350,572.4427919015139,17,61137,0,1,1350,4,4078,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:60656",65,33109.666666666664,99067,46638.90880179576,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,99329,0,4,970,1,0,No Label
"TCP: 109.244.249.110:8019,172.16.105.71:64609",159,68046.66666666667,203312,95647.26107363914,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,204140,0,4,312,1,0,No Label
"TCP: 120.226.13.110:443,172.16.105.71:56326",55,9683,28897,13586.36051339725,0,0,0,0,0,87.5,350,151.55444566227678,0,0,0,0,6,29049,0,4,350,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:60654",10,42741.666666666664,128123,60373.72906782846,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,128225,0,4,970,1,0,No Label
"TCP: 109.244.246.240:8006,172.16.105.71:56846",97,28274.666666666668,84455,39725.55891222789,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,84824,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57440",9,14386.666666666666,42965,20208.06248890664,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,43160,0,4,517,1,0,No Label
"TCP: 172.16.105.71:57064,180.101.245.60:80",181,15252.333333333334,26568,11094.960307374797,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,45757,0,4,286,1,0,No Label
"TCP: 42.81.176.182:14000,172.16.105.71:57077",125,14496,34019,14308.695188590747,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,43488,0,4,286,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55404",37,15650.666666666666,46870,22075.402545719422,0,0,0,0,0,230.75,923,399.67072384651846,0,0,0,0,6,46952,0,4,923,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:65254",28,119412.33333333333,357913,168645.4742081414,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,358237,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65229",15,389665,1011191,444180.20763049164,0,0,0,0,0,0,0,0,0,0,0,0,6,1168995,0,4,0,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65205",117,30709.333333333332,91704,43129.81216694035,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,92128,0,4,1424,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55542",63,26021.333333333332,77894,36679.51875668794,0,0,0,0,0,294.75,1179,510.52197553092657,0,0,0,0,6,78064,0,4,1179,1,0,No Label
"TCP: 117.62.243.162:80,172.16.105.71:65023",283,21597,42911,21314,31143,31143,31143,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,73897,0,3,286,2,0,No Label
"TCP: 119.29.48.48:443,172.16.105.71:57624",353,14662,32156,13177.401640687742,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,43986,0,4,517,1,0,No Label
"TCP: 109.244.248.5:8014,172.16.105.71:56801",94,22727.5,45361,22633.5,40045,40045,40045,0,0,104,312,147.07821048680188,0,0,0,0,6,85309,0,3,312,2,0,No Label
"TCP: 172.16.105.71:65058,175.27.203.247:8009",46,67538.33333333333,201953,95045.80715400106,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,202615,0,4,312,1,0,No Label
"TCP: 109.244.170.61:8003,172.16.105.71:65244",110,249380.5,498651,249270.5,15454786,15454786,15454786,0,0,0,0,0,0,0,0,0,6,15952956,0,3,0,2,0,No Label
"TCP: 172.16.105.71:57158,175.27.0.70:8081",87,17086.5,34086,16999.5,43240,43240,43240,0,0,409,1227,578.4133470105959,0,0,0,0,6,77236,0,3,1227,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57733",21,350520.3333333333,1007847,465141.96465834195,0,0,0,0,0,0,0,0,0,0,0,0,6,1051561,0,4,0,1,0,No Label
"TCP: 119.147.190.177:14000,192.168.190.253:55448",4864,46456,102579,41193.99452185557,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,139368,0,4,286,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55464",15,15968,47810,22515.7092863331,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,47904,0,4,1360,1,0,No Label
"TCP: 109.244.244.154:8011,172.16.105.71:57862",1010533,3758429.25,8003349,2679120.779103881,0,0,0,0,0,0,0,0,0,0,0,0,6,15033717,0,5,0,0,0,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:56369",18,19922,59683,28115.27927420723,0,0,0,0,0,226.75,907,392.7425206162429,0,0,0,0,6,59766,0,4,907,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55676",21,17352.333333333332,51878,24413.397091669885,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,52057,0,4,1147,1,0,No Label
"TCP: 172.16.105.71:65191,175.27.0.70:8081",19,17374,52025,24501.96891408253,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,52122,0,4,1147,1,0,No Label
"TCP: 172.16.105.71:64667,175.27.203.138:8014",204,36862.666666666664,109883,51633.315229176944,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,110588,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55820",92,20307.666666666668,60652,28527.773792491334,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,60923,0,4,1147,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:65013",20,99326.66666666667,297706,140275.40437613748,0,0,0,0,0,92.25,369,159.78168699822893,0,0,0,0,6,297980,0,4,369,1,0,No Label
"TCP: 114.222.113.91:443,172.16.105.71:56798",47,7888.333333333333,23524,11056.102578314938,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,23665,0,4,313,1,0,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:56407",16,12403.333333333334,37055,17431.432993940063,0,0,0,0,0,170.75,683,295.7476753923858,0,0,0,0,6,37210,0,4,683,1,0,No Label
"TCP: 172.16.105.71:64535,175.27.12.224:8081",11,20678,61923,29164.64182304776,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,62034,0,4,1195,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64566",78447,1030310,2004388,786419.020429101,0,0,0,0,0,0,0,0,0,0,0,0,6,3090930,0,4,0,1,0,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:56316",19,15770.666666666666,47186,22214.0242839718,0,0,0,0,0,274.75,1099,475.88095937954904,0,0,0,0,6,47312,0,4,1099,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55824",9,14840.666666666666,44441,20930.61222760152,0,0,0,0,0,386.75,1360,567.0685033573986,0,0,0,0,6,44522,0,4,1547,1,0,No Label
"TCP: 109.244.249.223:8018,172.16.105.71:65248",65,54701,163768,77122.06071330477,0,0,0,0,0,79.5,318,137.69803920172575,0,0,0,0,6,164103,0,4,318,1,0,No Label
"TCP: 172.16.105.71:65003,175.27.0.70:8081",29,17589.666666666668,52651,24792.11865806461,0,0,0,0,0,334.75,1339,579.8040078336817,0,0,0,0,6,52769,0,4,1339,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57865",194,19754.333333333332,58818,27622.193399913453,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,59263,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61322",55,32776,98121,46205.909585968184,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,98328,0,4,970,1,0,No Label
"TCP: 172.16.105.71:64601,180.109.156.154:443",58,35295.666666666664,105724,49800.355784092775,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,105887,0,4,313,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57216",67,347263.6666666667,1003970,464616.31745798833,0,0,0,0,0,0,0,0,0,0,0,0,6,1041791,0,4,0,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57245",17,14260.666666666666,42688,20101.175095556533,0,0,0,0,0,338.75,1355,586.7322110639572,0,0,0,0,6,42782,0,4,1355,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56461",23,684343.6666666666,1046612,484166.2337010113,0,0,0,0,0,0,0,0,0,0,0,0,6,2053031,0,4,0,1,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:56338",183,26697,53211,26514,41558,41558,41558,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,94682,0,3,517,2,0,No Label
"TCP: 109.244.244.92:8000,172.16.105.71:56752",135,14249.666666666666,41815,19493.519014163543,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,42749,0,4,312,1,0,No Label
"TCP: 109.244.249.25:8000,172.16.105.71:64637",102,114698,343721,161943.7310446646,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,344094,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55822",15,12425.666666666666,37194,17513.869824291327,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,37277,0,4,1195,1,0,No Label
"TCP: 172.16.105.71:57152,175.27.0.70:8081",6,21417.666666666668,64166,30227.651891751182,0,0,0,0,0,358.75,1424,615.0387691032167,0,0,0,0,6,64253,0,4,1435,1,0,No Label
"TCP: 172.16.105.71:64491,175.27.12.224:8081",71,10250.333333333334,30539,14346.282243920276,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,30751,0,4,1131,1,0,No Label
"TCP: 119.29.48.48:443,172.16.105.71:56325",299,9820.333333333334,19099,7676.985751075889,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,29461,0,4,517,1,0,No Label
"TCP: 172.16.105.71:57522,175.27.203.247:8013",29,17328,51728,24324.607581624005,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,51984,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:65253",239,121578.66666666667,364131,171510.40752936507,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,364736,0,4,517,1,0,No Label
"TCP: 121.51.52.31:443,172.16.105.71:56365",42,8762.666666666666,25785,12037.822735952803,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,26288,0,4,517,1,0,No Label
"TCP: 172.16.105.71:65092,175.27.0.70:8081",19,16055.333333333334,48064,22633.560337595045,0,0,0,0,0,354.75,1419,614.4450239850593,0,0,0,0,6,48166,0,4,1419,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55429",15,15325.333333333334,45817,21560.92858750651,0,0,0,0,0,278.75,1115,482.80916260982457,0,0,0,0,6,45976,0,4,1115,1,0,No Label
"TCP: 172.16.105.71:56376,175.27.0.70:8081",16,12093.666666666666,36174,17027.394522422455,0,0,0,0,0,326.75,1307,565.9476013731306,0,0,0,0,6,36281,0,4,1307,1,0,No Label
"TCP: 172.16.105.71:65133,175.27.0.70:8081",6,40811.333333333336,122353,57658.67233026518,0,0,0,0,0,458.75,1424,581.9988724215881,0,0,0,0,6,122434,0,4,1835,1,0,No Label
"TCP: 172.16.105.71:64635,175.27.203.247:8002",62,114481.33333333333,343072,161638.0422246639,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,343444,0,4,312,1,0,No Label
"TCP: 172.16.105.71:65240,175.27.203.247:8000",69,308661.5,617254,308592.5,15339996,15339996,15339996,0,0,0,0,0,0,0,0,0,6,15957028,0,3,0,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57726",131,20631.5,41132,20500.5,40906,40906,40906,0,0,467.6666666666667,1403,661.3805426698174,0,111,222,111,6,81970,0,3,1403,2,222,No Label
"TCP: 109.244.244.138:443,172.16.105.71:57704",1011936,3756313.5,8000626,2676808.0923474417,0,0,0,0,0,0,0,0,0,0,0,0,6,15025254,0,5,0,0,0,No Label
"TCP: 109.244.244.21:8009,172.16.105.71:57863",39,20535.333333333332,61432,28918.336885481887,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,61606,0,4,312,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:56419",19,10384.666666666666,31001,14578.024702346414,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,31154,0,4,353,1,0,No Label
"TCP: 14.18.175.36:443,192.168.190.253:55420",59,20140,60168,28304.12310365164,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,60420,0,4,517,1,0,No Label
"TCP: 172.16.105.71:56449,175.27.203.247:8014",32,15775,47146,22182.696514776257,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,47325,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65234",17,51380.666666666664,154046,72595.35780536445,0,0,0,0,0,342.75,1371,593.6604142942327,0,0,0,0,6,154142,0,4,1371,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56814",19,7956.666666666667,23618,11074.579610782323,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,23870,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64597",59,49688.333333333336,148911,70161.02198672865,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,149065,0,4,1424,1,0,No Label
"TCP: 109.244.128.150:443,172.16.105.63:63674",3793,108966.5,214140,105173.5,135,135,135,0,0,10.333333333333334,31,14.613540144521982,0,0,0,0,6,217933,0,3,31,2,0,No Label
"TCP: 172.16.105.71:56423,175.27.0.70:8081",12,14291.666666666666,42777,20142.195019963,0,0,0,0,0,274.75,1099,475.88095937954904,0,0,0,0,6,42875,0,4,1099,1,0,No Label
"UDP: 109.244.129.104:443,172.16.105.71:56012",0,0,0,0,0,240,719,338.70439422402933,1350,1350,1350,0,28,1019.5,1350,572.4427919015139,17,65786,0,1,1350,4,4078,No Label
"TCP: 42.81.183.216:14000,192.168.190.253:55451",25692,69670.5,113649,43978.5,229161,229161,229161,0,0,0,0,0,0,0,0,0,6,342673,0,3,0,2,0,No Label
"TCP: 109.244.246.240:8002,172.16.105.71:57530",39,15535,46327,21773.38509893826,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,46605,0,4,312,1,0,No Label
"TCP: 172.16.105.71:56396,175.27.0.70:8081",15,14535.666666666666,43493,20475.955481708024,0,0,0,0,0,310.75,1243,538.2347884520286,0,0,0,0,6,43607,0,4,1243,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57700",85,346118,999981,462613.9386709686,0,0,0,0,0,342.75,1371,593.6604142942327,0,0,0,0,6,1038354,0,4,1371,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56444",82,19491.666666666668,58279,27426.789535456428,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,58475,0,4,1131,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57565",205,48006.5,95808,47801.5,91668,91668,91668,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,187348,0,3,517,2,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:64449",61,410267,1003992,429906.0212891495,0,0,0,0,0,0,0,0,0,0,0,0,6,1230801,0,4,0,1,0,No Label
"TCP: 109.244.246.240:8003,172.16.105.71:56549",108,17159.5,34211,17051.5,31460,31460,31460,0,0,104,312,147.07821048680188,0,0,0,0,6,65578,0,3,312,2,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:64455",299,47210,141023,66335.80856520859,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,141630,0,4,517,1,0,No Label
"TCP: 109.244.248.35:443,172.16.105.71:64662",133,62584.666666666664,187476,88311.50884731213,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,187754,0,4,316,1,0,No Label
"TCP: 172.16.105.71:64405,175.27.12.61:8081",71,25269.333333333332,75535,35543.23399592233,0,0,0,0,0,222.75,891,385.8143173859674,0,0,0,0,6,75808,0,4,891,1,0,No Label
"TCP: 109.244.248.5:8002,172.16.105.71:64612",108,67603.66666666667,202155,95142.32978835212,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,202811,0,4,312,1,0,No Label
"TCP: 109.244.249.245:8018,172.16.105.71:64632",154,114721.33333333333,343775,161965.404331364,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,344164,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:64486",53,17901,53449,25136.304475134497,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,53703,0,4,517,1,0,No Label
"TCP: 172.16.105.71:57145,175.27.0.70:8081",21,13987,41855,19705.669099694805,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,41961,0,4,1424,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55471",72,14000.333333333334,41621,19530.99834166759,0,0,0,0,0,310.75,1243,538.2347884520286,0,0,0,0,6,42001,0,4,1243,1,0,No Label
"TCP: 172.16.105.71:57148,175.27.0.70:8081",7,34278,102701,48382.3916798939,0,0,0,0,0,394.75,1424,597.5974292950062,0,0,0,0,6,102834,0,4,1579,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65192",43,19760,58969,27725.101947513194,0,0,0,0,0,302.75,1211,524.3783819914776,0,0,0,0,6,59280,0,4,1211,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:65207",24,90905.66666666667,272544,128437.70736128163,0,0,0,0,0,104.25,417,180.56629668905546,0,0,0,0,6,272717,0,4,417,1,0,No Label
"TCP: 109.244.154.131:443,172.16.105.71:57569",256,27632.5,55009,27376.5,40537,40537,40537,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,95460,0,3,517,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57247",4,23105,69239,32621.676055449185,0,0,0,0,0,398.75,1424,596.0307773093601,0,0,0,0,6,69315,0,4,1595,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55553",75,21759.333333333332,65095,30642.946728769777,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,65278,0,4,1131,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:57656",20,19804,59268,27905.29431248964,0,0,0,0,0,84.25,337,145.9252805376779,0,0,0,0,6,59412,0,4,337,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55411",19,15410.666666666666,46130,21721.864627349303,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,46232,0,4,1291,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61270",18,9965.666666666666,29727,13973.479889498616,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,29897,0,4,970,1,0,No Label
"TCP: 81.69.100.121:8081,172.16.105.71:57042",60,12962,38676,18182.58089491148,0,0,0,0,0,170.75,683,295.7476753923858,0,0,0,0,6,38886,0,4,683,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55533",11,18064,54085,25470.717003387766,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,54192,0,4,1360,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55381",13,18873.666666666668,56523,26622.115134268017,0,0,0,0,0,258.75,1035,448.168146458447,0,0,0,0,6,56621,0,4,1035,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61305",65,55720.333333333336,166900,78615.91442082335,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,167161,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55752",20,22912.666666666668,68525,32252.86753487544,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,68738,0,4,1227,1,0,No Label
"TCP: 172.16.105.71:57429,175.27.203.138:8015",38,15251,45572,21440.227564090826,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,45753,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55566",22,18359.333333333332,54959,25879.890601692186,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,55078,0,4,1195,1,0,No Label
"TCP: 172.16.105.71:65104,175.27.0.70:8081",14,23098,69181,32585.620274388926,0,0,0,0,0,294.75,1179,510.52197553092657,0,0,0,0,6,69294,0,4,1179,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:57629",11,10243.666666666666,30582,14381.466877740795,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,30731,0,4,353,1,0,No Label
"TCP: 172.16.105.71:56803,175.27.204.77:8000",181,15240.333333333334,45288,21246.928630327304,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,45721,0,4,312,1,0,No Label
"TCP: 180.101.245.60:80,192.168.190.253:55446",348,46754.666666666664,97512,39786.15294574511,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,140264,0,4,286,1,0,No Label
"TCP: 109.244.249.245:8018,172.16.105.71:64471",174,70958.33333333333,212349,99978.32560554758,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,212875,0,4,312,1,0,No Label
"TCP: 109.244.170.221:8005,172.16.105.71:64673",161,34421.666666666664,102441,48097.3684750239,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,103265,0,4,312,1,0,No Label
"TCP: 109.244.170.50:8005,172.16.105.71:56458",1013045,3760745.75,8005723,2678231.1265345803,0,0,0,0,0,0,0,0,0,0,0,0,6,15042983,0,5,0,0,0,No Label
"TCP: 114.222.112.94:8080,172.16.105.71:64436",501,24223,47945,23722,161701,161701,161701,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,209227,0,3,286,2,0,No Label
"TCP: 121.51.130.246:443,172.16.105.71:65017",49,8936.333333333334,26603,12492.29760914923,0,0,0,0,0,83.5,334,144.62624243200125,0,0,0,0,6,26809,0,4,334,1,0,No Label
"TCP: 172.16.105.71:64521,175.27.12.224:8081",78,13522,40371,18985.116644361184,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,40566,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:65072,175.27.0.70:8081",157,27050,47324,19816.488807724407,0,0,0,0,0,326.75,1307,565.9476013731306,0,0,0,0,6,81150,0,4,1307,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55499",58,23648.333333333332,70771,33320.76556076639,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,70945,0,4,1131,1,0,No Label
"TCP: 172.16.105.71:65122,175.27.0.70:8081",20,17637,52810,24871.07928230431,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,52911,0,4,1227,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57727",65,681275.3333333334,1038078,481869.9670286811,0,0,0,0,0,0,0,0,0,0,0,0,6,2043826,0,4,0,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55807",28,25263.666666666668,75550,35557.887510680695,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,75791,0,4,1227,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61306",18,132595.66666666666,397651,187422.42803594476,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,397787,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55548",24,16284,48706,22925.850969302464,0,0,0,0,0,290.75,1163,503.5937723006511,0,0,0,0,6,48852,0,4,1163,1,0,No Label
